"Filepath","File","Name","Extension","Filesize","Created","Modified","Retrieved","Error"
"B:\49xx   Long Marine Lab\4932 CBB\G - Construction\G21 Construction Photos\MultiVista\University of California, Santa Cruz-Coastal Biology Building\page\mds\sencha\ext-4.1.3\resources\themes\images\gray\window-header\window-header-default-right-corners.gif","window-header-default-right-corners.gif","window-header-default-right-corners","gif",1649,"10/06/2017, 14:10:22","09/08/2017, 15:06:22","10/31/2019, 14:48:11",""
"B:\49xx   Long Marine Lab\4932 CBB\G - Construction\G21 Construction Photos\MultiVista\University of California, Santa Cruz-Coastal Biology Building\page\mds\sencha\ext-4.1.3\resources\themes\images\gray\window-header\window-header-default-right-sides.gif","window-header-default-right-sides.gif","window-header-default-right-sides","gif",1607,"10/06/2017, 14:10:22","09/08/2017, 15:06:22","10/31/2019, 14:48:11",""
"B:\49xx   Long Marine Lab\4932 CBB\G - Construction\G21 Construction Photos\MultiVista\University of California, Santa Cruz-Coastal Biology Building\page\mds\sencha\ext-4.1.3\resources\themes\images\gray\window-header\window-header-default-top-corners.gif","window-header-default-top-corners.gif","window-header-default-top-corners","gif",191,"10/06/2017, 14:10:22","09/08/2017, 15:06:21","10/31/2019, 14:48:11",""
"B:\49xx   Long Marine Lab\4932 CBB\G - Construction\G21 Construction Photos\MultiVista\University of California, Santa Cruz-Coastal Biology Building\page\mds\sencha\ext-4.1.3\resources\themes\images\gray\window-header\window-header-default-top-sides.gif","window-header-default-top-sides.gif","window-header-default-top-sides","gif",1620,"10/06/2017, 14:10:22","09/08/2017, 15:06:21","10/31/2019, 14:48:11",""
"B:\49xx   Long Marine Lab\4932 CBB\G - Construction\G21 Construction Photos\MultiVista\University of California, Santa Cruz-Coastal Biology Building\page\mds\sencha\ext-4.1.3\resources\themes\stylesheets\neptune\default\accessories\scss\_google_webfonts.scss","_google_webfonts.scss","_google_webfonts","scss",223,"10/06/2017, 14:10:35","09/08/2017, 15:06:41","10/31/2019, 14:48:11",""
"B:\49xx   Long Marine Lab\4932 CBB\G - Construction\G21 Construction Photos\MultiVista\University of California, Santa Cruz-Coastal Biology Building\page\mds\sencha\ext-4.1.3\resources\themes\stylesheets\neptune\default\mixins\_background-gradient-legacy.scss","_background-gradient-legacy.scss","_background-gradient-legacy","scss",7261,"10/06/2017, 14:10:36","09/08/2017, 15:06:46","10/31/2019, 14:48:11",""
"B:\49xx   Long Marine Lab\4932 CBB\G - Construction\G21 Construction Photos\MultiVista\University of California, Santa Cruz-Coastal Biology Building\page\mds\sencha\ext-4.1.3\resources\themes\stylesheets\neptune\default\mixins\_theme-background-image.scss","_theme-background-image.scss","_theme-background-image","scss",1161,"10/06/2017, 14:10:36","09/08/2017, 15:06:45","10/31/2019, 14:48:11",""
"B:\49xx   Long Marine Lab\4932 CBB\G - Construction\G5 - UCSC Inspectors' Daily Reports\File 4392 G5. Drywall (2).pdf","File 4392 G5. Drywall (2).pdf","File 4392 G5. Drywall (2)","pdf",64145,"06/04/2019, 10:19:14","10/30/2017, 15:53:57","10/31/2019, 14:48:17",""
"B:\49xx   Long Marine Lab\4932 CBB\G - Construction\G5 - UCSC Inspectors' Daily Reports\File 4392 G5. Water Preefing Inspection Request.pdf","File 4392 G5. Water Preefing Inspection Request.pdf","File 4392 G5. Water Preefing Inspection Request","pdf",514927,"06/04/2019, 10:19:14","10/30/2017, 16:42:46","10/31/2019, 14:48:17",""
"B:\49xx   Long Marine Lab\4932 CBB\G - Construction\G5 - UCSC Inspectors' Daily Reports\File 4392 G5.Electrical Inspection Request.pdf","File 4392 G5.Electrical Inspection Request.pdf","File 4392 G5.Electrical Inspection Request","pdf",10277532,"06/04/2019, 10:19:14","10/30/2017, 15:06:36","10/31/2019, 14:48:17",""
"B:\49xx   Long Marine Lab\4932 CBB\G - Construction\G5 - UCSC Inspectors' Daily Reports\File 4932.G5.Framing Inspection Request.pdf","File 4932.G5.Framing Inspection Request.pdf","File 4932.G5.Framing Inspection Request","pdf",2683079,"06/04/2019, 10:19:15","10/30/2017, 14:47:36","10/31/2019, 14:48:17",""
"B:\49xx   Long Marine Lab\4932 CBB\G - Construction\G5 - UCSC Inspectors' Daily Reports\CBB 4932_4933 (Inspector Project File MC)\1 - Inspections\3 - CTS (Construction Testing Services)\Field Copies\5 13 16 Signed  Coastal Biology Bld Infra 3979 J10566.pdf","5 13 16 Signed  Coastal Biology Bld Infra 3979 J10566.pdf","5 13 16 Signed  Coastal Biology Bld Infra 3979 J10566","pdf",1119429,"10/26/2017, 14:52:56","05/16/2016, 08:02:41","10/31/2019, 14:48:22",""
"B:\49xx   Long Marine Lab\4932 CBB\G - Construction\G5 - UCSC Inspectors' Daily Reports\G5.1 - Hot Work Permit\2015\File 4932.G5.1. Hot Work Permit 6-25-17 - 5pm.pdf","File 4932.G5.1. Hot Work Permit 6-25-17 - 5pm.pdf","File 4932.G5.1. Hot Work Permit 6-25-17 - 5pm","pdf",74546,"06/04/2019, 10:20:09","10/27/2017, 14:54:25","10/31/2019, 14:48:25",""
"B:\49xx   Long Marine Lab\4933 MSC Inf\G5 - UCSC Inspectors' Daily Reports\File 4932 G5 Framing.pdf","File 4932 G5 Framing.pdf","File 4932 G5 Framing","pdf",2683079,"06/04/2019, 10:30:09","10/30/2017, 14:47:36","10/31/2019, 14:49:00",""
"B:\49xx   Long Marine Lab\4933 MSC Inf\G5 - UCSC Inspectors' Daily Reports\File 4932 G5. Drywall (2).pdf","File 4932 G5. Drywall (2).pdf","File 4932 G5. Drywall (2)","pdf",64145,"06/04/2019, 10:30:10","10/30/2017, 15:53:57","10/31/2019, 14:49:00",""
"B:\49xx   Long Marine Lab\4933 MSC Inf\G5 - UCSC Inspectors' Daily Reports\File 4932 G5.Electrical Inspection Request.pdf","File 4932 G5.Electrical Inspection Request.pdf","File 4932 G5.Electrical Inspection Request","pdf",10277532,"06/04/2019, 10:30:10","10/30/2017, 15:06:36","10/31/2019, 14:49:00",""
"B:\53xx   Rachel Carson College (8)\5303\5303\F - Bid Documents and Contract Award\F5 - Drawings and Specifications\As-Built\Electrical\5303 Electrical As-builts.pdf","5303 Electrical As-builts.pdf","5303 Electrical As-builts","pdf",41393225,"06/04/2019, 11:04:15","10/16/2018, 13:20:35","10/31/2019, 17:04:18",""
"B:\53xx   Rachel Carson College (8)\5303\5303\F - Bid Documents and Contract Award\F5 - Drawings and Specifications\As-Built\Mechanical Plumbing\5303 MP As-builts.pdf","5303 MP As-builts.pdf","5303 MP As-builts","pdf",43184470,"06/04/2019, 11:04:29","10/16/2018, 13:27:08","10/31/2019, 17:04:18",""
"B:\53xx   Rachel Carson College (8)\5304\5304\F5 - Drawings and Specifications\Fire Protection\5304.F5 Fire Protection As-Built Drawings.pdf","5304.F5 Fire Protection As-Built Drawings.pdf","5304.F5 Fire Protection As-Built Drawings","pdf",2289625,"06/04/2019, 11:05:49","10/17/2018, 16:48:55","10/31/2019, 17:04:25",""
"B:\53xx   Rachel Carson College (8)\5305 Apartments\5305-017\F - Bid Documents and Contract Award\F5 - Drawings and Specs\Recorsd Set\Apt 1 & 6 roof drawings 100%.pdf","Apt 1 & 6 roof drawings 100%.pdf","Apt 1 & 6 roof drawings 100%","pdf",2125547,"06/04/2019, 11:06:17","07/02/2018, 14:39:38","10/31/2019, 17:04:31",""
"B:\55xx   College 9 & 10\5501\5501\H - Submittals\stainless steel broom and mop holder.pdf","stainless steel broom and mop holder.pdf","stainless steel broom and mop holder","pdf",1046306,"06/04/2019, 11:22:49","03/05/2019, 12:13:05","10/31/2019, 17:14:18",""
"B:\55xx   College 9 & 10\5506 Apartments\5506\H - Submittals\Division 5\Submittal 5.3 05510 1.02 B\5506.H Submittal 5.3 05510 1.02 B Sheets E21 - E41, 3301 - 314.pdf","5506.H Submittal 5.3 05510 1.02 B Sheets E21 - E41, 3301 - 314.pdf","5506.H Submittal 5.3 05510 1.02 B Sheets E21 - E41, 3301 - 314","pdf",241952101,"06/04/2019, 11:26:01","08/13/2018, 12:26:16","10/31/2019, 17:14:32",""
"B:\55xx   College 9 & 10\5510 Res Halls & Dining\5510\F5 - Drawings and Specifications\Conformed Set\Conformed Set (8-28-00)\UCSC Colleges 9 & 10\DH-E2-01.TIF","DH-E2-01.TIF","DH-E2-01","tif",1411006,"06/04/2019, 11:30:19","01/02/2001, 23:17:46","10/31/2019, 17:15:03",""
"B:\55xx   College 9 & 10\5510 Res Halls & Dining\5510\F5 - Drawings and Specifications\Conformed Set\Conformed Set (8-28-00) Complete Set\Volume 1\Civil\File 5510 C 0.17.TIF","File 5510 C 0.17.TIF","File 5510 C 0.17","tif",4423084,"06/04/2019, 11:29:55","08/24/2018, 12:35:29","10/31/2019, 17:15:06",""
"B:\55xx   College 9 & 10\5510 Res Halls & Dining\5510\F5 - Drawings and Specifications\Record Set\Drawings Volume 1\002 File 5510 A0.02.TIF","002 File 5510 A0.02.TIF","002 File 5510 A0.02","tif",1087500,"06/04/2019, 11:30:45","02/15/2006, 13:59:06","10/31/2019, 17:15:10",""
"B:\55xx   College 9 & 10\5510 Res Halls & Dining\5510\F5 - Drawings and Specifications\Record Set\Drawings Volume 1\003 File 5510 C0.00.TIF","003 File 5510 C0.00.TIF","003 File 5510 C0.00","tif",1310944,"06/04/2019, 11:30:45","02/15/2006, 13:59:15","10/31/2019, 17:15:10",""
"B:\55xx   College 9 & 10\5510 Res Halls & Dining\5510\F5 - Drawings and Specifications\Record Set\Drawings Volume 1\004 File 5510 C0.01.TIF","004 File 5510 C0.01.TIF","004 File 5510 C0.01","tif",2311848,"06/04/2019, 11:30:45","02/15/2006, 13:59:29","10/31/2019, 17:15:10",""
"B:\55xx   College 9 & 10\5510 Res Halls & Dining\5510\F5 - Drawings and Specifications\Record Set\Drawings Volume 1\005 File 5510 C0.02.TIF","005 File 5510 C0.02.TIF","005 File 5510 C0.02","tif",3292596,"06/04/2019, 11:30:45","02/15/2006, 13:59:48","10/31/2019, 17:15:10",""
"B:\55xx   College 9 & 10\5510 Res Halls & Dining\5510\F5 - Drawings and Specifications\Record Set\Drawings Volume 1\006 File 5510 C0.03.TIF","006 File 5510 C0.03.TIF","006 File 5510 C0.03","tif",2890004,"06/04/2019, 11:30:45","02/15/2006, 14:00:09","10/31/2019, 17:15:10",""
"B:\55xx   College 9 & 10\5510 Res Halls & Dining\5510\F5 - Drawings and Specifications\Record Set\Drawings Volume 1\007 File 5510 C0.04.TIF","007 File 5510 C0.04.TIF","007 File 5510 C0.04","tif",2914932,"06/04/2019, 11:30:45","02/15/2006, 14:00:24","10/31/2019, 17:15:10",""
"B:\55xx   College 9 & 10\5510 Res Halls & Dining\5510\F5 - Drawings and Specifications\Record Set\Drawings Volume 1\054 File 5510 DH.A2.11.TIF","054 File 5510 DH.A2.11.TIF","054 File 5510 DH.A2.11","tif",1616200,"06/04/2019, 11:30:48","02/16/2006, 10:09:53","10/31/2019, 17:15:10",""
"B:\55xx   College 9 & 10\5510 Res Halls & Dining\5510\F5 - Drawings and Specifications\Record Set\Drawings Volume 1\166 File 5510 R5.A2.13.TIF","166 File 5510 R5.A2.13.TIF","166 File 5510 R5.A2.13","tif",1712224,"06/04/2019, 11:30:53","02/17/2006, 16:02:07","10/31/2019, 17:15:11",""
"B:\55xx   College 9 & 10\5510 Res Halls & Dining\5510\F5 - Drawings and Specifications\Record Set\Drawings Volume 1\172 File 5510 R6.A2.10.TIF","172 File 5510 R6.A2.10.TIF","172 File 5510 R6.A2.10","tif",536692,"06/04/2019, 11:30:53","02/17/2006, 16:03:18","10/31/2019, 17:15:11",""
"B:\55xx   College 9 & 10\5510 Res Halls & Dining\5510\F5 - Drawings and Specifications\Record Set\Drawings Volume 1\180 File 5510 RH.A4.10.TIF","180 File 5510 RH.A4.10.TIF","180 File 5510 RH.A4.10","tif",617624,"06/04/2019, 11:30:54","02/17/2006, 16:04:36","10/31/2019, 17:15:11",""
"B:\55xx   College 9 & 10\5510 Res Halls & Dining\5510\F5 - Drawings and Specifications\Record Set\Drawings Volume 2\161 File 5510 R1.E2.01.TIF","161 File 5510 R1.E2.01.TIF","161 File 5510 R1.E2.01","tif",1955268,"06/04/2019, 11:31:03","02/07/2006, 09:23:02","10/31/2019, 17:15:12",""
"B:\55xx   College 9 & 10\5510 Res Halls & Dining\5510-040\F5 - Drawings and Specifications\Bid Set\File 5510-040.F5 Bidset Drawings.pdf","File 5510-040.F5 Bidset Drawings.pdf","File 5510-040.F5 Bidset Drawings","pdf",23483323,"06/04/2019, 11:27:00","01/12/2018, 08:51:46","10/31/2019, 17:15:34",""
"B:\55xx   College 9 & 10\5510 Res Halls & Dining\5510-043A\H - Submittals\5510-043A Submittals 01 32 16 -01_review.pdf","5510-043A Submittals 01 32 16 -01_review.pdf","5510-043A Submittals 01 32 16 -01_review","pdf",1099901,"06/04/2019, 11:27:05","04/30/2019, 11:36:24","10/31/2019, 17:15:35",""
"B:\55xx   College 9 & 10\5510 Res Halls & Dining\5510-043A\H - Submittals\Hold\5510-043A Submittal 01 32 16 -01 R1 Submittal Schedule.mpp","5510-043A Submittal 01 32 16 -01 R1 Submittal Schedule.mpp","5510-043A Submittal 01 32 16 -01 R1 Submittal Schedule","mpp",274432,"06/04/2019, 11:27:06","05/13/2019, 09:29:09","10/31/2019, 17:15:35",""
"B:\55xx   College 9 & 10\5510 Res Halls & Dining\5510-043A\H - Submittals\Hold\5510-043A Submittal 01 32 16 -01 R1.mpp","5510-043A Submittal 01 32 16 -01 R1.mpp","5510-043A Submittal 01 32 16 -01 R1","mpp",256512,"06/04/2019, 11:27:06","05/13/2019, 09:29:14","10/31/2019, 17:15:35",""
"B:\55xx   College 9 & 10\5510 Res Halls & Dining\5510-043A\H - Submittals\Hold\5510-043A Submittal 01 32 16 -01 R1_review.pdf","5510-043A Submittal 01 32 16 -01 R1_review.pdf","5510-043A Submittal 01 32 16 -01 R1_review","pdf",524583,"06/04/2019, 11:27:06","05/13/2019, 09:33:07","10/31/2019, 17:15:35",""
"B:\55xx   College 9 & 10\5510 Res Halls & Dining\5510-043A\H - Submittals\Hold\5510-043A Submittal 01 32 16 -02_review.pdf","5510-043A Submittal 01 32 16 -02_review.pdf","5510-043A Submittal 01 32 16 -02_review","pdf",782589,"06/04/2019, 11:27:06","05/16/2019, 13:05:06","10/31/2019, 17:15:35",""
"B:\55xx   College 9 & 10\5510 Res Halls & Dining\5510-043A\H - Submittals\Hold\5510-043A Submittal 01 33 00 -01_Review-GAI.pdf","5510-043A Submittal 01 33 00 -01_Review-GAI.pdf","5510-043A Submittal 01 33 00 -01_Review-GAI","pdf",578477,"06/04/2019, 11:27:06","05/21/2019, 10:19:44","10/31/2019, 17:15:35",""
"B:\55xx   College 9 & 10\5510 Res Halls & Dining\5510-043A\H - Submittals\Hold\5510-043A Submittal 01 33 00 -02_review.pdf","5510-043A Submittal 01 33 00 -02_review.pdf","5510-043A Submittal 01 33 00 -02_review","pdf",760712,"06/04/2019, 11:27:06","05/14/2019, 13:57:36","10/31/2019, 17:15:35",""
"B:\55xx   College 9 & 10\5510 Res Halls & Dining\5510-043A\H - Submittals\Hold\5510-043A Submittal 03 30 00 -01_review.pdf","5510-043A Submittal 03 30 00 -01_review.pdf","5510-043A Submittal 03 30 00 -01_review","pdf",1384874,"06/04/2019, 11:27:06","05/20/2019, 14:01:55","10/31/2019, 17:15:35",""
"B:\55xx   College 9 & 10\5510 Res Halls & Dining\5510-043A\H - Submittals\Hold\5510-043A Submittal 03 30 00 -01_Review_GAI_&_DCU&A.pdf","5510-043A Submittal 03 30 00 -01_Review_GAI_&_DCU&A.pdf","5510-043A Submittal 03 30 00 -01_Review_GAI_&_DCU&A","pdf",2364556,"06/04/2019, 11:27:06","05/20/2019, 14:02:15","10/31/2019, 17:15:35",""
"B:\55xx   College 9 & 10\5510 Res Halls & Dining\5510-043A\H - Submittals\Hold\5510-043A Submittal 05 50 00 -01_review.pdf","5510-043A Submittal 05 50 00 -01_review.pdf","5510-043A Submittal 05 50 00 -01_review","pdf",14869183,"06/04/2019, 11:27:06","05/31/2019, 17:07:22","10/31/2019, 17:15:35",""
"B:\55xx   College 9 & 10\5510 Res Halls & Dining\5510-043A\H - Submittals\Hold\5510-043A Submittal 05 50 00 -01_Review_GAI_&_DCU&A.pdf","5510-043A Submittal 05 50 00 -01_Review_GAI_&_DCU&A.pdf","5510-043A Submittal 05 50 00 -01_Review_GAI_&_DCU&A","pdf",15906073,"06/04/2019, 11:27:07","05/20/2019, 11:12:27","10/31/2019, 17:15:35",""
"B:\55xx   College 9 & 10\5510 Res Halls & Dining\5510-043A\H - Submittals\Hold\5510-043A Submittal 07 21 00 -01_review.pdf","5510-043A Submittal 07 21 00 -01_review.pdf","5510-043A Submittal 07 21 00 -01_review","pdf",1328966,"06/04/2019, 11:27:07","06/03/2019, 16:29:03","10/31/2019, 17:15:35",""
"B:\55xx   College 9 & 10\5510 Res Halls & Dining\5510-043A\H - Submittals\Hold\5510-043A Submittal 08 00 00 -01_review.pdf","5510-043A Submittal 08 00 00 -01_review.pdf","5510-043A Submittal 08 00 00 -01_review","pdf",2379377,"06/04/2019, 11:27:07","05/31/2019, 17:06:24","10/31/2019, 17:15:35",""
"B:\55xx   College 9 & 10\5510 Res Halls & Dining\5510-043A\H - Submittals\Hold\5510-043A Submittal 08 33 00 -01_review.pdf","5510-043A Submittal 08 33 00 -01_review.pdf","5510-043A Submittal 08 33 00 -01_review","pdf",670380,"06/04/2019, 11:27:07","05/31/2019, 17:14:42","10/31/2019, 17:15:35",""
"B:\55xx   College 9 & 10\5510 Res Halls & Dining\5510-043A\H - Submittals\Hold\5510-043A Submittal 08 70 00 -01_review.pdf","5510-043A Submittal 08 70 00 -01_review.pdf","5510-043A Submittal 08 70 00 -01_review","pdf",2153336,"06/04/2019, 11:27:07","05/31/2019, 17:16:31","10/31/2019, 17:15:35",""
"B:\55xx   College 9 & 10\5510 Res Halls & Dining\5510-043A\H - Submittals\Hold\5510-043A Submittal 080000-01_Review.pdf","5510-043A Submittal 080000-01_Review.pdf","5510-043A Submittal 080000-01_Review","pdf",3154698,"06/04/2019, 11:27:07","05/30/2019, 16:03:42","10/31/2019, 17:15:35",""
"B:\55xx   College 9 & 10\5510 Res Halls & Dining\5510-043A\H - Submittals\Hold\5510-043A Submittal 09 26 00 -01.pdf","5510-043A Submittal 09 26 00 -01.pdf","5510-043A Submittal 09 26 00 -01","pdf",4952471,"06/04/2019, 11:27:07","05/29/2019, 11:34:31","10/31/2019, 17:15:35",""
